0.38206,0.052632,0.154394,-0.4,0.2,0.6,0.111111
0.468439,0.263158,0.296912,-0.32,0.066667,0.2,0.111111
-0.269103,-0.157895,-0.406176,-0.16,0.066667,0.2,-0.037037
0.083056,-0.157895,0.434679,-0.1,0.066667,0.2,-0.037037
0.136213,-0.157895,0.339667,0.22,0.066667,0.2,0.185185
-0.096346,-0.157895,-0.178147,0.16,0.066667,1,-0.037037
0.202658,-0.052632,0.049881,-0.3,0.2,0.2,0.185185
-0.109635,0.052632,0.254157,-0.24,-0.2,0.2,-0.259259
-0.189369,-0.052632,-0.045131,-0.18,-0.066667,0.2,-0.259259
0.17608,-0.052632,0.216152,-0.26,0.333333,0.2,0.333333
0.196013,0.052632,0.368171,-0.08,-0.066667,0.2,0.185185
-0.30897,0.052632,0.239905,0.22,-0.333333,0.2,-0.333333
0.109635,-0.263158,0.372922,-0.08,0.333333,0.2,0.259259
0.023256,-0.157895,0.505938,0.54,-0.066667,-0.2,-0.037037
0.122924,-0.157895,-0.239905,0.46,0.066667,0.2,-0.037037
0.282392,0.052632,0.083135,-0.16,0.066667,0.2,0.111111
-0.076412,0.157895,0.425178,0.26,-0.066667,0.2,0.111111
-0.209302,0.052632,0.334917,0.62,0.066667,0.2,0.111111
-0.322259,-0.052632,0.106888,0.74,-0.066667,0.2,-0.185185
0.541528,0.052632,0.125891,-0.16,0.2,0.2,0.259259
0.45515,0.263158,0.244656,-0.12,-0.2,1,-0.037037
-0.302326,0.368421,-0.092637,-0.12,-0.333333,0.2,-0.185185
-0.475083,0.157895,-0.030879,-0.36,0.066667,0.2,-0.037037
-0.395349,0.052632,0.092637,-0.46,0.2,0.2,-0.111111
0.45515,0.052632,0.36342,-0.2,0.333333,0.2,0.333333
-0.196013,0.368421,0.211401,0.62,-0.2,0.2,-0.185185
-0.368771,0.052632,-0.111639,0.34,0.066667,0.2,-0.037037
0.196013,-0.052632,0.173397,0,0.2,0.2,0.185185
0.209302,0.052632,0.339667,-0.1,0.066667,0.2,0.111111
-0.30897,0.052632,0.026128,-0.14,-0.066667,0.2,-0.037037
-0.375415,-0.052632,0.059382,-0.2,0.066667,-0.2,-0.037037
0.262458,-0.157895,0.04038,0.12,0.2,0.2,0.185185
-0.169435,-0.052632,0.159145,-0.44,-0.066667,0.2,-0.037037
0.083056,-0.157895,-0.216152,0.2,0.2,0.2,0.111111
0.408638,-0.052632,-0.002375,-0.16,0.2,0.2,0.111111
-0.249169,0.157895,0.368171,0.32,-0.2,0.2,-0.111111
-0.348837,-0.052632,0.144893,0.62,0.066667,0.2,-0.111111
-0.003322,-0.263158,-0.130641,0.42,0.333333,0.2,0.111111
0.508306,-0.052632,0.235154,0.24,0.2,0.2,0.111111
0.667774,0.157895,0.268409,0.36,0.2,0.2,0.185185
0.601329,0.368421,0.178147,0.44,-0.066667,0.6,0.185185
-0.109635,0.578947,-0.049881,0.34,-0.333333,0.2,-0.111111
-0.415282,0.473684,-0.140143,0.1,-0.066667,0.2,-0.111111
0.142857,0.052632,0.458432,-0.08,0.2,0.2,0.185185
-0.30897,0.052632,0.059382,0.52,-0.066667,0.2,-0.111111
-0.069767,-0.157895,-0.230404,-0.24,0.2,0.2,0.111111
0.129568,-0.157895,0.406176,-0.5,0.066667,0.2,0.111111
-0.136213,-0.052632,0.60095,-0.12,-0.466667,1,-0.037037
-0.740864,-0.368421,0.396675,0.52,-0.066667,0.2,-0.185185
0.647841,-0.578947,-0.030879,0.46,0.733333,0.2,0.259259
0.986711,-0.368421,0.011876,0.36,0.333333,1,0.111111
0.495017,0.157895,-0.154394,0.12,-0.733333,1,-0.037037
-0.242525,0.157895,-0.102138,-0.1,-0.6,0.2,-0.259259
-0.475083,-0.157895,0.344418,-0.24,0.2,0.2,-0.111111
0.322259,-0.157895,0.144893,0.76,0.2,0.2,0.185185
0.348837,0.157895,0.064133,0.28,0.066667,0.2,0.259259
-0.51495,0.263158,0.111639,0.26,-0.466667,0.2,-0.111111
-0.833887,0.052632,0.140143,0.24,-0.2,-0.6,-0.111111
-0.607973,-0.368421,0.187648,0.32,0.333333,0.2,-0.185185
0.607973,-0.368421,0.235154,0.48,0.733333,0.2,0.407407
0.076412,0.052632,-0.102138,0.44,-0.6,0.2,-0.407407
0.023256,0.052632,-0.130641,-0.02,0.2,0.2,0.111111
-0.521595,-0.052632,0.163895,0.06,-0.333333,0.2,-0.185185
-0.568106,-0.157895,0.102138,0.06,0.2,-0.2,-0.111111
0.38206,-0.368421,0.059382,-0.08,0.466667,0.2,0.185185
0.554817,-0.157895,0.049881,-0.12,0.2,1,0.333333
-0.162791,-0.052632,0.097387,-0.26,-0.466667,0.6,-0.407407
0.116279,-0.157895,0.434679,-0.02,0.333333,0.2,0.259259
-0.196013,-0.052632,0.182898,0.54,-0.2,0.2,-0.111111
-0.242525,-0.157895,0.035629,0.54,0.2,-0.6,-0.111111
0.069767,-0.157895,-0.230404,0.3,0.333333,0.2,0.111111
0.255814,-0.157895,-0.216152,0.08,0.333333,0.6,0.259259
-0.215947,-0.052632,0.230404,-0.2,-0.333333,0.6,-0.481481
0.375415,-0.052632,0.35867,0.3,0.466667,0.2,0.407407
-0.036545,0.157895,-0.273159,0.12,-0.2,0.2,-0.259259
0.162791,0.157895,-0.178147,-0.44,0.333333,0.2,0.259259
-0.122924,0.263158,0.391924,-0.5,-0.333333,0.2,-0.037037
-0.554817,0.052632,0.458432,-0.1,-0.2,0.2,-0.185185
-0.554817,-0.157895,0.344418,0.24,0.2,0.2,-0.185185
0.554817,-0.263158,0.011876,0.36,0.466667,0.2,0.407407
0.38206,0.157895,-0.092637,-0.02,-0.066667,0.2,0.111111
-0.408638,0.052632,0.249406,0.04,-0.066667,0.2,-0.111111
0.17608,-0.368421,0.002375,-0.2,0.466667,-0.2,0.185185
0.554817,-0.052632,0.28266,-0.18,0.2,0.2,0.333333
-0.262458,0.052632,0.135392,0.14,-0.466667,0.2,-0.333333
-0.461794,-0.052632,-0.111639,0.02,0.066667,-0.2,-0.111111
-0.063123,-0.157895,0.016627,-0.2,0.466667,0.2,0.111111
0.229236,-0.157895,0.182898,-0.22,0.333333,0.2,0.259259
-0.30897,-0.052632,0.12114,0.16,-0.2,0.2,-0.111111
0.229236,-0.368421,0.125891,0.08,0.466667,0.6,0.111111
0.614618,-0.052632,0.292162,0.22,0.2,0.2,0.407407
-0.122924,0.157895,-0.045131,0.28,-0.466667,0.2,-0.407407
-0.122924,0.052632,-0.330166,-0.2,0.2,0.2,0.111111
0.202658,0.052632,0.144893,-0.8,0.333333,0.2,0.407407
-0.375415,0.052632,0.572447,-0.34,-0.333333,0.2,-0.185185
-0.38206,-0.157895,0.605701,0.56,0.2,0.2,-0.111111
-0.043189,-0.263158,0.235154,0.94,0.333333,0.2,0.111111
0.169435,-0.263158,-0.230404,0.84,0.2,0.2,0.111111
0.269103,-0.157895,-0.163895,0.14,0.066667,0.2,0.185185
0.089701,-0.052632,0.12114,0,-0.2,-0.2,0.111111
-0.401993,-0.157895,0.377672,0.2,-0.2,0.2,-0.185185
-0.568106,-0.368421,0.239905,0.54,-0.066667,0.2,-0.111111
-0.495017,-0.578947,0.083135,0.56,0.2,-0.6,-0.037037
-0.23588,-0.684211,-0.168646,0.4,0.333333,0.2,0.111111
0.45515,-0.578947,0.078385,-0.12,0.333333,0.2,0.333333
0.043189,-0.368421,0.168646,-0.08,-0.2,0.2,-0.259259
0.58804,-0.157895,0.429929,0.28,0.333333,0.2,0.259259
0.475083,0.157895,0.04038,0.48,-0.066667,0.2,0.259259
-0.063123,0.263158,-0.296912,0.2,-0.466667,0.2,0.111111
-0.508306,0.157895,-0.349169,-0.06,-0.6,0.6,-0.111111
-0.129568,-0.263158,0.605701,0.02,0.2,0.2,0.111111
0.003322,-0.263158,0.624703,0.48,0.2,0.2,-0.111111
0.342193,-0.157895,0.178147,0.9,0.333333,0.2,0.111111
0.481728,-0.157895,-0.159145,0.84,0.2,0.2,0.111111
0.621262,0.052632,-0.344418,0.52,0.333333,0.2,0.185185
0.44186,0.368421,-0.12114,-0.14,-0.066667,0.2,0.259259
-0.063123,0.473684,0.087886,-0.28,-0.466667,0.2,-0.333333
0.122924,0.368421,0.154394,0,0.2,0.2,0.407407
-0.189369,0.368421,-0.054632,-0.1,-0.333333,-0.2,-0.037037
-0.694352,0.157895,-0.04038,-0.34,-0.2,0.2,-0.259259
0.116279,-0.263158,0.43943,0.26,0.333333,0.2,0.333333
-0.169435,-0.263158,0.011876,0.42,-0.2,0.2,-0.407407
0.043189,-0.263158,-0.216152,0.14,0.466667,0.6,0.111111
0.495017,0.157895,0.429929,-0.1,0.066667,0.2,0.185185
0.435216,0.368421,0.026128,-0.14,0.466667,0.2,0.185185
0.641196,0.578947,0.263658,-0.14,0.2,1,0.481481
-0.72093,0.473684,-0.130641,0.34,-0.2,0.2,-0.111111
-0.687708,0.157895,0.016627,0.1,0.2,0.2,-0.111111
-0.421927,0.052632,0.154394,0.08,0.466667,-0.2,-0.037037
0.043189,-0.052632,0.182898,0.12,0.466667,0.2,0.333333
-0.315615,-0.052632,0.092637,0.18,-0.2,0.2,-0.185185
0.362126,-0.052632,0.12114,0.06,0.2,0.2,0.111111
0.461794,0.052632,0.125891,0.06,0.066667,0.2,0.333333
-0.521595,0.157895,0.073634,0,-0.466667,0.2,-0.407407
0.495017,-0.157895,0.2019,0.04,0.333333,0.2,0.333333
-0.242525,0.157895,0.102138,0.14,-0.2,0.2,-0.111111
0.289037,0.157895,0.135392,0.12,0.066667,0.2,0.111111
0.009967,-0.052632,-0.235154,-0.26,0.066667,0.2,0.111111
-0.23588,-0.157895,0.334917,-0.06,-0.066667,0.2,-0.037037
-0.289037,-0.263158,0.111639,0.06,0.066667,0.2,-0.111111
0.30897,-0.263158,0.12114,-0.16,0.466667,0.2,0.333333
-0.083056,-0.052632,-0.159145,0.1,0.066667,0.2,0.111111
-0.17608,-0.157895,-0.12114,-0.22,-0.066667,0.2,-0.111111
0.289037,-0.157895,0.301663,0.02,0.2,0.2,0.185185
-0.202658,-0.052632,-0.011876,-0.02,-0.066667,0.2,-0.111111
0.262458,-0.052632,0.192399,-0.08,0.2,0.2,0.185185
-0.255814,0.052632,0.135392,0.16,-0.066667,0.2,-0.111111
0.189369,-0.052632,0.12114,0.16,0.2,0.2,0.111111
0.262458,0.052632,0.106888,0.14,0.066667,0.2,0.111111
-0.156146,0.052632,0.125891,0.16,-0.066667,0.2,-0.037037
0.368771,-0.157895,0.159145,0.08,0.2,0.2,0.185185
-0.202658,0.052632,0.111639,0.08,-0.066667,0.2,-0.037037
-0.242525,-0.052632,0.111639,0.06,0.066667,0.2,-0.111111
0.335548,-0.052632,0.159145,0.08,0.333333,0.2,0.185185
0.408638,0.263158,0.163895,0.14,0.066667,0.2,0.111111
-0.435216,0.263158,0.073634,0.04,-0.066667,0.2,-0.037037
-0.475083,0.052632,0.102138,-0.02,0.066667,0.2,-0.111111
0.375415,-0.052632,0.2019,0.06,0.333333,0.2,0.185185
0.142857,0.263158,0.011876,0.02,0.2,0.2,0.111111
0.169435,0.263158,0.049881,-0.08,0.066667,0.2,0.185185
-0.38206,0.263158,0.111639,-0.18,-0.2,0.2,-0.037037
-0.667774,-0.157895,0.353919,0.08,-0.066667,0.2,-0.185185
-0.249169,-0.473684,0.330166,0.48,0.333333,0.2,-0.037037
0.302326,-0.473684,0.073634,0.64,0.333333,0.2,0.111111
0.521595,-0.157895,-0.268409,0.28,0.066667,0.2,0.111111
0.468439,0.052632,-0.396675,-0.22,-0.066667,0.2,0.111111
0.149502,0.368421,0.567696,-0.74,0.066667,0.2,0.111111
-0.395349,0.052632,-0.296912,-0.28,-0.066667,0.2,-0.333333
-0.156146,-0.157895,0.410926,-0.36,0.2,0.2,0.111111
-0.089701,-0.157895,0.505938,-0.04,0.066667,0.2,-0.111111
-0.016611,-0.157895,0.543943,0.26,0.2,-0.2,0.185185
-0.10299,-0.157895,0.244656,0.68,-0.066667,0.2,-0.259259
0.156146,-0.157895,-0.135392,0.54,0.2,0.2,0.259259
0.0299,-0.157895,-0.19715,0.08,-0.066667,0.2,-0.111111
-0.249169,-0.263158,0.220903,-0.28,-0.066667,0.2,-0.111111
-0.229236,-0.368421,0.135392,-0.16,0.066667,0.2,-0.111111
0.421927,0.052632,0.178147,-0.18,0.066667,0.2,0.185185
-0.295681,0.157895,0.016627,-0.16,-0.2,0.2,-0.037037
-0.461794,0.052632,0.030879,-0.3,-0.066667,0.2,-0.259259
-0.182724,-0.157895,0.230404,-0.3,0.333333,0.6,0.111111
-0.162791,-0.052632,0.106888,-0.12,-0.066667,0.2,-0.111111
-0.142857,-0.052632,0.263658,-0.06,-0.066667,0.2,-0.037037
0.136213,-0.263158,0.377672,0.4,0.066667,-0.2,0.259259
0.342193,-0.157895,-0.182898,0.14,0.333333,0.2,0.333333
0.295681,0.052632,-0.163895,-0.18,-0.066667,0.2,-0.037037
-0.282392,0.052632,0.216152,-0.4,-0.2,0.2,-0.037037
-0.488372,-0.052632,0.387173,-0.24,-0.066667,0.2,-0.111111
-0.45515,-0.368421,0.448931,0.12,0.2,0.2,-0.185185
0.488372,-0.368421,0.092637,0.46,0.333333,0.2,0.259259
-0.222591,0.157895,-0.049881,0.36,-0.333333,0.2,-0.259259
-0.289037,0.052632,-0.030879,0.2,0.2,-0.6,-0.111111
0.109635,-0.052632,-0.026128,0,0.333333,0.2,0.111111
0.362126,0.052632,0.078385,-0.08,0.333333,0.2,0.185185
0.395349,0.157895,0.192399,-0.08,0.066667,-0.2,0.185185
-0.395349,0.263158,0.35867,0.26,-0.333333,0.2,-0.111111
-0.58804,0.052632,0.382423,0.5,-0.066667,0.2,-0.111111
-0.45515,-0.263158,-0.054632,0.66,0.2,0.2,-0.111111
-0.23588,-0.473684,-0.344418,0.28,0.333333,0.2,0.259259
-0.222591,-0.473684,-0.320665,-0.18,-0.066667,1,-0.111111
0.435216,-0.473684,0.320665,-0.42,0.466667,0.2,0.333333
-0.0299,-0.052632,0.220903,0.48,-0.2,0.2,-0.037037
-0.142857,-0.052632,0.111639,0.5,-0.066667,-0.2,-0.111111
0.421927,-0.052632,0.068884,0.14,0.333333,0.2,0.333333
-0.554817,0.052632,0.144893,0.22,-0.333333,0.2,-0.185185
-0.574751,-0.263158,0.054632,0.18,0.2,-0.2,-0.259259
0.601329,-0.263158,0.320665,0.22,0.6,0.2,0.481481
-0.189369,0.157895,0.092637,0.68,-0.466667,0.2,-0.259259
-0.348837,-0.157895,0.064133,0.26,0.066667,0.2,-0.111111
0.481728,-0.052632,-0.030879,-0.2,0.2,0.2,0.111111
0.58804,0.052632,0.068884,-0.28,0.2,0.6,0.185185
0.554817,0.263158,0.2019,-0.28,-0.2,1,0.111111
-0.468439,0.263158,0.27791,0.18,-0.333333,0.2,-0.185185
0.215947,-0.157895,-0.04038,0.04,0.333333,0.2,0.259259
-0.275748,-0.052632,0.206651,0.1,-0.2,0.2,-0.111111
-0.23588,-0.263158,0.230404,0.22,0.2,0.2,-0.037037
0.348837,-0.157895,-0.021378,0.14,0.2,0.2,0.111111
0.495017,0.052632,0.049881,-0.02,0.2,0.2,0.185185
-0.136213,0.263158,0.092637,-0.16,-0.2,0.2,-0.111111
-0.229236,0.157895,-0.064133,-0.1,-0.066667,0.2,-0.037037
-0.242525,0.052632,-0.083135,-0.22,0.2,-0.2,0.111111
-0.262458,0.052632,-0.021378,0.22,-0.066667,0.2,-0.185185
0.189369,-0.052632,-0.068884,-0.1,0.333333,0.2,0.259259
0.069767,0.263158,0.387173,-0.02,0.066667,0.2,0.111111
-0.335548,0.157895,0.230404,0.28,-0.2,0.2,-0.111111
-0.421927,0.052632,0.068884,0.3,0.066667,0.2,-0.111111
0.275748,-0.052632,0.268409,0.08,0.333333,0.2,0.259259
0.249169,0.052632,0.420428,0.26,-0.066667,1,0.259259
0.129568,0.052632,0.087886,0.64,0.2,0.2,0.259259
-0.395349,0.052632,-0.296912,0.12,-0.2,0.2,-0.259259
0.614618,-0.052632,0.387173,-0.24,0.466667,0.6,0.259259
0.641196,0.578947,0.539192,0.6,-0.066667,0.2,0.111111
0.322259,0.684211,0.315914,0.94,-0.2,0.2,0.111111
-0.136213,0.789474,-0.011876,0.98,-0.466667,0.2,-0.037037
-0.51495,0.684211,-0.087886,0.82,-0.333333,-0.2,-0.185185
-0.681063,0.368421,0.106888,0.64,0.066667,0.2,-0.111111
-0.295681,-0.052632,-0.049881,0.58,-0.2,0.2,-0.333333
0.348837,-0.052632,0.111639,0.3,0.6,0.2,0.259259
0.362126,0.157895,0.239905,0.42,-0.066667,0.2,0.185185
-0.23588,0.263158,0.220903,0.6,-0.333333,0.2,-0.185185
-0.375415,0.052632,-0.04038,0.54,0.066667,0.2,-0.185185
0.23588,-0.052632,-0.073634,0.24,0.466667,0.2,0.333333
-0.395349,0.052632,0.225653,0,-0.2,0.2,-0.111111
0.30897,-0.157895,-0.244656,-0.22,0.2,0.2,0.185185
-0.162791,0.052632,0.543943,-0.34,-0.066667,-0.2,-0.037037
0.415282,-0.052632,-0.125891,-0.5,0.466667,-0.2,0.333333
-0.242525,0.157895,0.425178,0.1,-0.2,-0.2,-0.259259
0.009967,0.052632,-0.2019,0.12,0.066667,0.2,0.185185
-0.23588,0.052632,-0.292162,-0.66,-0.066667,0.2,-0.111111
0.003322,-0.052632,0.491686,-0.8,0.2,0.2,0.111111
0.116279,-0.052632,0.691211,-0.1,0.066667,0.2,0.333333
-0.574751,-0.157895,0.092637,0.4,-0.466667,0.6,-0.333333
-0.448505,-0.578947,0.154394,0.22,0.466667,-0.2,0.111111
0.388704,-0.578947,0.049881,0.24,0.6,0.2,0.333333
0.548173,-0.368421,-0.068884,0.12,0.066667,0.2,0.111111
0.461794,-0.263158,-0.073634,-0.06,-0.066667,0.2,0.111111
-0.182724,-0.052632,0.216152,-0.24,-0.2,0.2,-0.185185
0.169435,-0.157895,0.524941,0.3,0.2,0.2,0.185185
-0.162791,-0.052632,0.078385,0.88,-0.066667,0.2,-0.111111
0.069767,-0.157895,-0.28266,0.04,0.2,0.2,0.111111
0.162791,-0.157895,-0.106888,-0.24,0.2,0.2,0.259259
-0.023256,-0.157895,0.406176,-0.2,0.2,0.6,0.111111
0.049834,-0.052632,0.463183,0.28,0.066667,0.2,0.185185
0.222591,-0.157895,-0.235154,0.44,0.333333,0.2,0.333333
0.076412,-0.052632,-0.339667,-0.02,-0.2,-0.2,-0.037037
-0.149502,-0.052632,-0.12114,-0.56,-0.066667,0.2,-0.037037
0.043189,-0.157895,-0.135392,0.28,0.2,0.2,0.111111
0.043189,0.052632,0.372922,-0.14,0.066667,0.2,0.111111
-0.182724,-0.052632,0.349169,0.26,-0.066667,0.2,-0.037037
0.38206,-0.052632,0.073634,-0.08,0.2,0.2,0.111111
0.428571,0.157895,0.12114,-0.1,0.066667,0.2,0.185185
-0.269103,0.263158,0.021378,-0.16,-0.2,0.2,-0.185185
-0.089701,0.052632,0.311164,-0.16,0.2,0.2,0.111111
-0.196013,0.052632,-0.130641,-0.12,-0.066667,0.2,0.111111
-0.282392,-0.052632,-0.12114,-0.3,-0.066667,0.6,-0.037037
-0.362126,-0.157895,0.163895,-0.4,0.066667,0.2,-0.111111
-0.209302,-0.263158,0.420428,-0.26,0.2,0.6,-0.037037
-0.009967,-0.263158,0.548694,-0.04,0.466667,-0.2,0.111111
0.169435,-0.263158,0.558195,0.28,0.2,0.6,0.111111
0.169435,-0.263158,0.382423,0.52,-0.066667,0.6,0.111111
0.289037,-0.157895,-0.035629,0.02,0.2,0.2,0.111111
0.38206,0.157895,0.19715,-0.04,0.066667,0.2,0.111111
-0.249169,0.263158,0.130641,0.12,-0.066667,0.2,-0.111111
0.38206,0.263158,0.12114,0.08,0.2,0.2,0.185185
-0.30897,0.473684,0.078385,0.02,-0.2,0.2,-0.185185
0.501661,0.684211,0.064133,0.48,0.2,0.2,0.185185
0.408638,0.789474,-0.097387,0.38,-0.2,1,0.259259
-0.036545,0.894737,-0.292162,0.1,-0.466667,0.2,-0.037037
-0.51495,0.789474,-0.292162,-0.26,-0.333333,0.2,-0.259259
-0.621262,0.578947,-0.064133,-0.54,0.066667,-0.2,-0.037037
-0.322259,0.368421,0.482185,-0.46,0.333333,0.2,0.111111
-0.089701,0.263158,0.60095,0.06,0.2,0.2,0.185185
-0.461794,0.157895,0.306413,0.6,-0.333333,0.2,-0.111111
-0.368771,-0.157895,-0.111639,0.5,0.2,0.2,0.111111
0.767442,-0.052632,0.320665,0.34,0.466667,0.2,0.259259
0.847176,0.473684,0.263658,0.66,0.066667,0.2,0.259259
-0.063123,0.789474,-0.045131,0.68,-0.6,0.2,-0.111111
-0.594684,0.684211,-0.254157,0.42,-0.333333,0.2,-0.185185
-0.607973,0.157895,-0.073634,-0.28,0.066667,0.2,-0.111111
-0.122924,-0.052632,0.453682,-0.2,0.466667,0.2,0.185185
0.116279,0.052632,0.12114,-0.24,0.2,0.2,0.259259
-0.51495,-0.052632,0.258907,0.1,-0.333333,0.2,-0.111111
-0.654485,-0.263158,0.173397,0.16,0.066667,0.6,-0.037037
0.348837,-0.368421,-0.220903,-0.32,0.066667,0.2,0.259259
0.17608,-0.263158,-0.144893,-0.6,-0.2,0.6,0.111111
-0.076412,-0.263158,-0.026128,-0.72,-0.333333,0.6,-0.111111
-0.348837,-0.368421,0.410926,-0.62,-0.066667,0.2,-0.185185
-0.222591,-0.473684,0.624703,-0.3,0.333333,1,0.111111
-0.036545,-0.473684,0.610451,0,0.2,0.2,-0.037037
0.448505,-0.368421,-0.002375,0.3,0.333333,0.2,0.185185
0.521595,-0.263158,-0.2019,0.16,-0.066667,0.6,0.111111
0.401993,-0.052632,-0.125891,-0.26,-0.066667,0.6,0.111111
-0.089701,0.052632,0.173397,-0.42,-0.2,0.2,-0.185185
