-0.589641,0.120085,0.764706,-0.999491,-0.999069,-0.999159,-0.998027,-1,-0.783502
-0.589641,0.120085,-0.254902,-0.957628,-0.950341,-0.983912,-0.956586,-0.726473,-0.494843
-0.587649,0.120085,-0.372549,-0.937179,-0.856921,-0.957454,-0.855945,-0.94149,-0.329896
-0.587649,0.120085,0.372549,-0.851874,-0.825885,-0.930884,-0.832922,-0.731521,-0.640822
-0.587649,0.120085,-0.294118,-0.938705,-0.924891,-0.959752,-0.932248,-0.915698,-0.615255
-0.589641,0.120085,-0.137255,-0.911338,-0.884233,-0.941086,-0.893439,-0.958249,-0.597936
-0.587649,0.11796,0.45098,-0.965309,-0.945686,-0.980885,-0.94935,-0.79152,-0.52041
-0.587649,0.120085,-0.372549,-0.9531,-0.910615,-0.96603,-0.905279,-0.862057,-0.391751
-0.585657,0.120085,1,-0.98942,-0.98293,-0.98991,-0.981911,-0.908029,-0.597936
-0.587649,0.120085,1,-0.982807,-0.970205,-0.988957,-0.971715,-0.859188,-0.597936
-0.587649,0.120085,1,-0.980467,-0.94941,-0.980773,-0.94935,-0.957573,-0.494843
-0.587649,0.120085,0.333333,-0.95188,-0.943203,-0.97399,-0.944746,-0.819465,-0.571956
-0.587649,0.120085,1,-0.960781,-0.955928,-0.979035,-0.962506,-0.736776,-0.656905
-0.585657,0.120085,0.529412,-0.955339,-0.860335,-0.967544,-0.875349,-0.934194,-0.571956
-0.585657,0.120085,-0.647059,-0.955593,-0.892303,-0.969562,-0.891794,-0.964125,-0.391751
-0.585657,0.11796,-0.647059,-0.994761,-0.987275,-0.993161,-0.987502,-0.934856,-0.494843
-0.585657,0.11796,1,-0.987436,-0.976102,-0.97797,-0.972373,-0.89745,1
-0.585657,0.11796,-0.411765,-0.94954,-0.878647,-0.955324,-0.88127,-0.780155,-0.391751
-0.587649,0.11796,1,-0.989165,-0.973309,-0.949494,-0.971386,-0.949394,-0.494843
-0.587649,0.11796,1,-0.995218,-0.990689,-0.989462,-0.989147,-0.965504,-0.391751
-0.585657,0.115834,0.019608,-0.946437,-0.892613,-0.95992,-0.901003,-0.705452,-0.288659
-0.585657,0.11796,0.490196,-0.912864,-0.806952,-0.925783,-0.846736,-0.814099,-0.322885
-0.583665,0.11796,0.372549,-0.72903,-0.231533,-0.805712,-0.23631,-0.791768,-0.525771
-0.583665,0.12221,0.176471,-0.766316,-0.587213,-0.885367,-0.612235,-0.677991,-0.303916
-0.583665,0.120085,0.098039,-0.983061,-0.967101,-0.988845,-0.9704,-0.792237,-0.546389
-0.583665,0.12221,-0.176471,-0.812808,-0.606145,-0.886712,-0.589212,-0.900884,-0.360823
-0.583665,0.12221,0.411765,-0.815301,-0.663563,-0.897138,-0.678013,-0.708901,-0.265566
-0.581673,0.120085,0.098039,-0.763264,-0.561453,-0.871017,-0.589212,-0.725342,0.001237
-0.581673,0.120085,0.058824,-0.704766,-0.502793,-0.856498,-0.507976,-0.625136,0.065567
-0.581673,0.120085,0.490196,-0.956661,-0.925202,-0.978363,-0.925341,-0.637922,-0.082474
-0.581673,0.120085,1,-0.890483,-0.782744,-0.949999,-0.798717,-0.713163,0.381442
-0.583665,0.120085,0.294118,-0.70146,-0.406269,-0.849435,-0.411939,-0.677149,0.322473
-0.579681,0.12221,1,-0.923343,-0.930478,-0.962387,-0.920079,-0.388877,0.230515
-0.579681,0.120085,1,-0.897045,-0.850714,-0.960425,-0.850354,-0.61755,0.045361
-0.581673,0.120085,1,-0.910677,-0.857542,-0.961714,-0.861536,-0.63184,0.007835
-0.579681,0.12221,1,-0.823033,-0.767225,-0.919224,-0.764184,-0.531027,0.075051
-0.581673,0.12221,0.058824,-0.830358,-0.734947,-0.914964,-0.736556,-0.530158,-0.13402
-0.581673,0.12221,1,-0.927667,-0.910615,-0.969338,-0.917119,-0.366657,0.020618
-0.581673,0.12221,0.215686,-0.806348,-0.659528,-0.898932,-0.6642,-0.704418,-0.160824
-0.581673,0.12221,-0.019608,-0.798718,-0.629112,-0.902127,-0.600066,-0.65195,-0.010309
-0.581673,0.124336,1,-0.879241,-0.826816,-0.947532,-0.829633,-0.634695,-0.137731
-0.581673,0.124336,0.333333,-0.918053,-0.867474,-0.962331,-0.861536,-0.590033,-0.059381
-0.581673,0.124336,1,-0.935042,-0.911235,-0.970235,-0.904621,-0.635453,-0.106804
-0.581673,0.124336,0.058824,-0.744646,-0.457169,-0.856778,-0.454037,-0.734693,-0.160824
-0.581673,0.124336,1,-0.786968,-0.657356,-0.900053,-0.659267,-0.642791,-0.096494
-0.577689,0.126461,0.921569,-0.872171,-0.876474,-0.945794,-0.877652,-0.260741,0.289071
-0.577689,0.126461,0.803922,-0.838598,-0.859404,-0.938619,-0.840816,-0.339747,0.371545
-0.579681,0.124336,0.568627,-0.869068,-0.874302,-0.95566,-0.876665,-0.247445,0.447833
-0.579681,0.128587,0.411765,-0.983112,-0.983551,-0.994675,-0.984871,-0.384229,0.319586
-0.577689,0.128587,1,-0.857673,-0.87275,-0.940693,-0.867785,-0.194011,0.478761
-0.579681,0.126461,1,-0.820591,-0.82216,-0.934191,-0.817793,-0.35485,0.544328
-0.579681,0.128587,1,-0.867236,-0.887027,-0.949662,-0.879625,-0.070978,0.550926
-0.575697,0.128587,0.058824,-0.731166,-0.675047,-0.88632,-0.685907,-0.316271,0.329071
-0.575697,0.126461,0.921569,-0.850806,-0.853507,-0.942375,-0.842789,-0.034482,0.155463
-0.573705,0.126461,0.686275,-0.825932,-0.815022,-0.924045,-0.80398,-0.2387,0.143505
-0.573705,0.124336,0.529412,-0.746223,-0.791124,-0.909583,-0.785233,-0.026979,0.635049
-0.571713,0.126461,0.137255,-0.887634,-0.892924,-0.952857,-0.887519,-0.23219,0.222679
-0.573705,0.126461,0.294118,-0.845567,-0.848231,-0.936265,-0.837198,-0.095888,0.282061
-0.569721,0.126461,-0.333333,-0.917849,-0.935133,-0.970291,-0.936524,0.531262,0.557111
-0.571713,0.126461,0.333333,-0.854367,-0.857542,-0.940077,-0.854629,-0.03611,0.254844
-0.573705,0.124336,0.294118,-0.742459,-0.755742,-0.908966,-0.748397,-0.117571,0.312576
-0.569721,0.124336,0.058824,-0.932652,-0.943203,-0.974215,-0.937839,0.062744,0.320411
-0.571713,0.124336,-0.019608,-0.919274,-0.931099,-0.969786,-0.930932,0.089792,0.38639
-0.569721,0.124336,0.098039,-0.908998,-0.916201,-0.963116,-0.911857,-0.123612,0.45938
-0.569721,0.12221,0.215686,-0.90676,-0.918374,-0.964573,-0.91383,0.078206,0.447008
-0.571713,0.12221,0.411765,-0.937586,-0.944134,-0.976625,-0.942444,-0.101033,0.450307
-0.571713,0.12221,0.490196,-0.808332,-0.834575,-0.929258,-0.835882,-0.195832,0.434225
-0.567729,0.120085,0.137255,-0.985248,-0.988516,-0.993105,-0.983226,-0.19139,0.93113
-0.573705,0.12221,1,-0.879292,-0.896958,-0.954595,-0.885216,-0.095875,0.304741
-0.571713,0.120085,0.72549,-0.849331,-0.864991,-0.940357,-0.86022,-0.133088,0.272164
-0.573705,0.11796,0.921569,-0.855995,-0.812539,-0.929538,-0.81878,-0.669936,-0.168247
-0.573705,0.11796,0.45098,-0.885447,-0.834264,-0.946859,-0.840158,-0.643964,-0.100618
-0.573705,0.120085,1,-0.929447,-0.934513,-0.97158,-0.926657,-0.346175,0.160412
-0.575697,0.120085,1,-0.899842,-0.896338,-0.957286,-0.89903,-0.169418,0.066804
-0.575697,0.11796,1,-0.889058,-0.85599,-0.936882,-0.849038,-0.61886,-0.122886
-0.575697,0.11796,1,-0.883819,-0.8563,-0.940021,-0.855287,-0.651053,-0.238762
-0.575697,0.11796,1,-0.861692,-0.832402,-0.933743,-0.830949,-0.442366,-0.072989
-0.575697,0.120085,1,-0.897146,-0.895096,-0.95779,-0.888505,-0.507303,0.051959
-0.575697,0.120085,1,-0.850348,-0.833954,-0.942207,-0.828975,-0.330906,0.183917
-0.577689,0.11796,1,-0.896689,-0.849472,-0.956053,-0.849367,-0.633053,0.049484
-0.577689,0.120085,1,-0.927209,-0.929236,-0.965862,-0.930275,-0.410918,0.235875
-0.575697,0.120085,1,-0.851213,-0.875543,-0.942936,-0.875349,0.056054,0.546802
-0.577689,0.120085,1,-0.882344,-0.909683,-0.951904,-0.915474,0.155763,0.6301
-0.579681,0.120085,1,-0.873697,-0.903166,-0.946747,-0.892781,-0.122881,0.391339
-0.579681,0.120085,1,-0.924309,-0.926443,-0.964629,-0.916132,-0.237211,0.122886
-0.577689,0.120085,1,-0.856961,-0.887027,-0.950952,-0.884558,-0.033379,0.376081
-0.579681,0.120085,1,-0.893637,-0.829609,-0.948709,-0.841473,-0.689963,-0.056495
-0.579681,0.11796,1,-0.954932,-0.948169,-0.979988,-0.942773,-0.766279,-0.18969
-0.581673,0.11796,1,-0.893942,-0.842024,-0.93307,-0.839829,-0.653108,-0.161236
-0.579681,0.120085,1,-0.872272,-0.844507,-0.941422,-0.829962,-0.562061,0.051134
-0.581673,0.120085,0.764706,-0.835699,-0.741155,-0.923204,-0.754646,-0.624129,-0.159587
-0.581673,0.11796,0.607843,-0.790529,-0.66977,-0.904033,-0.666502,-0.664198,-0.13402
-0.581673,0.11796,0.647059,-0.879851,-0.7545,-0.923989,-0.762868,-0.773382,-0.030928
-0.581673,0.11796,0.568627,-0.925276,-0.854749,-0.940637,-0.864496,-0.846595,-0.35505
-0.581673,0.11796,0.098039,-0.874561,-0.732154,-0.925334,-0.746094,-0.876829,-0.262679
-0.579681,0.115834,0.019608,-0.917086,-0.84761,-0.934527,-0.859234,-0.749328,-0.546389
-0.581673,0.115834,0.72549,-0.909253,-0.837058,-0.917486,-0.849038,-0.823823,-0.659791
-0.581673,0.115834,0.921569,-0.968106,-0.941962,-0.958575,-0.935866,-0.704018,-0.546389
-0.581673,0.115834,1,-0.93199,-0.878957,-0.939292,-0.880941,-0.768127,-0.489483
-0.581673,0.11796,0.372549,-0.914746,-0.812228,-0.907957,-0.82174,-0.761327,-0.580616
-0.581673,0.11796,0.647059,-0.880869,-0.799503,-0.904313,-0.788522,-0.841313,-0.435874
-0.579681,0.11796,1,-0.949438,-0.929547,-0.959192,-0.925341,-0.755893,-0.538142
-0.579681,0.11796,1,-0.919172,-0.884544,-0.937498,-0.886203,-0.771534,-0.531544
-0.579681,0.11796,1,-0.919426,-0.876785,-0.943776,-0.89015,-0.7745,-0.48206
-0.579681,0.11796,0.803922,-0.896027,-0.817815,-0.932173,-0.818122,-0.706307,-0.308452
-0.577689,0.11796,1,-0.939468,-0.910615,-0.956893,-0.915803,-0.740224,-0.456081
-0.579681,0.11796,1,-0.908388,-0.869957,-0.926119,-0.868443,-0.661094,-0.555462
-0.579681,0.11796,0.882353,-0.85574,-0.767846,-0.916814,-0.777668,-0.720845,-0.36371
-0.577689,0.11796,1,-0.960273,-0.943203,-0.972813,-0.939155,-0.801713,-0.539792
-0.577689,0.11796,0.960784,-0.919223,-0.871819,-0.946972,-0.871403,-0.806499,-0.534431
-0.577689,0.11796,0.921569,-0.911287,-0.851335,-0.935761,-0.863838,-0.75861,-0.552575
-0.577689,0.11796,1,-0.936416,-0.907511,-0.952857,-0.908239,-0.7389,-0.60041
-0.577689,0.115834,0.647059,-0.69678,-0.583178,-0.755374,-0.595461,-0.766651,-0.596699
-0.577689,0.115834,1,-0.909405,-0.877716,-0.907172,-0.864825,-0.664032,-0.616905
-0.577689,0.115834,0.137255,-0.949285,-0.918374,-0.943496,-0.91383,-0.808899,-0.494843
-0.579681,0.115834,0.490196,-0.925378,-0.866543,-0.918103,-0.872389,-0.7705,-0.626802
-0.579681,0.115834,0.803922,-0.930312,-0.877716,-0.930828,-0.900674,-0.775851,-0.668038
-0.579681,0.115834,1,-0.965817,-0.944444,-0.9639,-0.945075,-0.60344,-0.58309
-0.579681,0.115834,0.647059,-0.917392,-0.883613,-0.928193,-0.882914,-0.758031,-0.599173
-0.581673,0.115834,0.960784,-0.9912,-0.986965,-0.987388,-0.98224,-0.7793,-0.752574
-0.581673,0.115834,0.490196,-0.976652,-0.960273,-0.978811,-0.959875,-0.848264,-0.597936
-0.581673,0.115834,1,-0.954219,-0.926754,-0.952745,-0.92567,-0.568958,-0.546389
-0.583665,0.11796,-0.254902,-0.879394,-0.758535,-0.907172,-0.777997,-0.835451,-0.587626
-0.575697,0.111583,1,-0.980213,-0.960583,-0.971019,-0.954942,-0.841768,-0.6701
-0.575697,0.111583,1,-0.942266,-0.90689,-0.951624,-0.915146,-0.711714,-0.664327
-0.577689,0.111583,1,-0.960985,-0.936375,-0.965862,-0.940141,-0.714473,-0.764945
-0.577689,0.113709,1,-0.976092,-0.954997,-0.976905,-0.958888,-0.704418,-0.767832
-0.577689,0.113709,1,-0.956254,-0.933582,-0.944449,-0.930275,-0.651619,-0.728657
-0.575697,0.113709,0.921569,-0.902437,-0.835816,-0.914684,-0.843447,-0.863629,-0.530719
-0.577689,0.113709,0.647059,-0.92787,-0.853818,-0.915749,-0.856274,-0.802223,-0.597936
-0.577689,0.113709,1,-0.949947,-0.920236,-0.943664,-0.916461,-0.864209,-0.569482
-0.577689,0.113709,0.686275,-0.881072,-0.744258,-0.842484,-0.75333,-0.84814,-0.574843
-0.577689,0.115834,0.843137,-0.913831,-0.877405,-0.91715,-0.887519,-0.78792,-0.556699
-0.577689,0.115834,0.882353,-0.940333,-0.932961,-0.952017,-0.928301,-0.752679,-0.623503
-0.575697,0.115834,0.411765,-0.88092,-0.82216,-0.910031,-0.828318,-0.772486,-0.515462
-0.577689,0.115834,0.137255,-0.969073,-0.955307,-0.976345,-0.954284,-0.845533,-0.555874
-0.577689,0.115834,0.529412,-0.952795,-0.938547,-0.968553,-0.939813,-0.885767,-0.594637
-0.575697,0.115834,0.686275,-0.924462,-0.902855,-0.946299,-0.91087,-0.584047,-0.610307
-0.575697,0.115834,1,-0.825932,-0.786158,-0.872754,-0.775037,-0.530365,-0.382679
-0.573705,0.115834,1,-0.961341,-0.941341,-0.966535,-0.936195,-0.642846,-0.546389
-0.575697,0.115834,0.764706,-0.87975,-0.82185,-0.907845,-0.827002,-0.709756,-0.547627
-0.575697,0.115834,0.882353,-0.907218,-0.860646,-0.932846,-0.860878,-0.724128,-0.498142
-0.575697,0.115834,0.45098,-0.845007,-0.77964,-0.878696,-0.783588,-0.683177,-0.477524
-0.571713,0.115834,0.098039,-0.916679,-0.883613,-0.947532,-0.888505,-0.678322,-0.443297
-0.573705,0.115834,0.803922,-0.921614,-0.905028,-0.952017,-0.904292,-0.660915,-0.489483
-0.573705,0.115834,0.294118,-0.879851,-0.827436,-0.915132,-0.83062,-0.677715,-0.487833
-0.573705,0.115834,0.333333,-0.911338,-0.873371,-0.936097,-0.873376,-0.672405,-0.468864
-0.573705,0.11796,0.490196,-0.898215,-0.845127,-0.938003,-0.847722,-0.645757,-0.416493
-0.573705,0.11796,0.490196,-0.897452,-0.861577,-0.931725,-0.853642,-0.644722,-0.439173
-0.571713,0.11796,0.647059,-0.845211,-0.845438,-0.937666,-0.850682,-0.385388,0.063917
-0.571713,0.11796,1,-0.92141,-0.909373,-0.960593,-0.912185,-0.410739,-0.166597
-0.573705,0.11796,1,-0.8211,-0.77964,-0.894616,-0.76813,-0.588116,-0.290308
-0.571713,0.11796,0.568627,-0.894806,-0.890441,-0.9551,-0.888505,-0.362974,-0.073814
-0.573705,0.11796,0.843137,-0.932906,-0.918684,-0.971804,-0.917448,-0.503759,-0.114639
-0.569721,0.11796,0.843137,-0.913933,-0.919926,-0.965974,-0.922052,-0.414615,-0.000825
-0.569721,0.11796,0.764706,-0.901521,-0.894475,-0.957118,-0.891136,-0.479621,-0.043711
-0.569721,0.115834,0.921569,-0.950862,-0.939789,-0.974271,-0.939813,-0.657315,-0.319999
-0.571713,0.115834,0.529412,-0.946182,-0.920857,-0.962779,-0.923039,-0.493248,-0.362473
-0.571713,0.11796,0.764706,-0.896282,-0.874612,-0.940806,-0.8691,-0.538103,-0.223504
-0.569721,0.11796,1,-0.907879,-0.916201,-0.964461,-0.909225,-0.515662,0.02433
-0.569721,0.115834,0.72549,-0.861844,-0.860335,-0.938171,-0.851011,-0.426711,-0.105979
-0.569721,0.115834,0.058824,-0.840175,-0.764122,-0.9028,-0.780299,-0.66486,-0.482472
-0.571713,0.115834,0.333333,-0.908439,-0.857852,-0.943608,-0.872061,-0.751217,-0.542266
-0.571713,0.115834,0.882353,-0.955237,-0.939789,-0.958855,-0.931261,-0.701135,-0.558761
-0.571713,0.115834,0.686275,-0.917646,-0.860025,-0.924269,-0.838842,-0.707714,-0.50639
-0.573705,0.115834,0.72549,-0.892517,-0.834885,-0.914403,-0.844433,-0.735617,-0.487008
-0.571713,0.115834,0.72549,-0.897299,-0.836437,-0.92113,-0.84246,-0.685673,-0.585977
-0.573705,0.113709,0.764706,-0.88621,-0.842644,-0.922251,-0.813189,-0.691687,-0.495668
-0.573705,0.113709,1,-0.924971,-0.9072,-0.940469,-0.911857,-0.814168,-0.496905
-0.573705,0.113709,1,-0.946386,-0.930788,-0.955772,-0.91975,-0.702294,-0.473812
-0.573705,0.113709,0.882353,-0.954423,-0.924581,-0.956501,-0.91975,-0.64777,-0.494843
-0.575697,0.113709,0.686275,-0.849128,-0.77995,-0.872979,-0.799704,-0.739217,-0.601235
-0.573705,0.113709,0.647059,-0.913526,-0.857542,-0.931388,-0.866469,-0.831878,-0.538967
-0.573705,0.113709,0.803922,-0.955288,-0.92334,-0.957958,-0.921066,-0.706887,-0.602884
-0.575697,0.111583,0.529412,-0.974973,-0.964929,-0.969506,-0.955928,-0.682542,-0.588451
-0.575697,0.113709,0.921569,-0.909761,-0.853507,-0.898876,-0.855616,-0.830664,-0.639997
-0.575697,0.113709,0.686275,-0.914746,-0.840782,-0.904874,-0.837527,-0.782044,-0.517936
-0.575697,0.113709,0.960784,-0.916832,-0.856611,-0.913675,-0.871074,-0.725645,-0.570719
-0.573705,0.109458,1,-0.92787,-0.902855,-0.939348,-0.901661,-0.82694,-0.729482
-0.573705,0.111583,1,-0.970039,-0.946617,-0.980381,-0.955271,-0.504765,-0.729482
-0.573705,0.111583,1,-0.962206,-0.952824,-0.973654,-0.951324,-0.699783,-0.695667
-0.571713,0.111583,0.882353,-0.884531,-0.845748,-0.909302,-0.841473,-0.733259,-0.639585
-0.573705,0.111583,0.764706,-0.937332,-0.883923,-0.933855,-0.883901,-0.747452,-0.654843
-0.573705,0.111583,0.647059,-0.94837,-0.89851,-0.953306,-0.909225,-0.757176,-0.649482
-0.569721,0.111583,0.607843,-0.952693,-0.921477,-0.949718,-0.91383,-0.82014,-0.681234
-0.571713,0.111583,0.490196,-0.86332,-0.815022,-0.894336,-0.823713,-0.757755,-0.670925
-0.571713,0.111583,0.568627,-0.92141,-0.871508,-0.942767,-0.888176,-0.785341,-0.641234
-0.571713,0.113709,1,-0.883107,-0.862818,-0.9315,-0.861207,-0.580709,-0.408658
-0.571713,0.113709,0.490196,-0.910982,-0.876474,-0.940133,-0.876665,-0.639067,-0.56041
-0.571713,0.113709,0.921569,-0.905133,-0.875233,-0.936938,-0.876007,-0.718597,-0.529482
-0.571713,0.111583,0.647059,-0.876494,-0.844507,-0.914011,-0.841145,-0.669232,-0.561235
-0.573705,0.113709,0.686275,-0.912152,-0.871819,-0.930659,-0.871074,-0.74999,-0.637936
-0.569721,0.113709,1,-0.947912,-0.944444,-0.973878,-0.945075,-0.672405,-0.40206
-0.569721,0.111583,1,-0.88972,-0.867474,-0.939292,-0.860549,-0.603923,-0.468452
-0.569721,0.111583,1,-0.881632,-0.862197,-0.936041,-0.86318,-0.584626,-0.438349
-0.569721,0.113709,1,-0.87334,-0.871508,-0.938003,-0.876994,-0.474131,-0.383916
-0.569721,0.113709,1,-0.888295,-0.877095,-0.94501,-0.878967,-0.624819,-0.416493
-0.567729,0.113709,0.254902,-0.992879,-0.990689,-0.967936,-0.984871,-0.534475,-0.13402
-0.569721,0.113709,0.882353,-0.939926,-0.936685,-0.972365,-0.93159,-0.347195,-0.343504
-0.569721,0.113709,1,-0.945674,-0.94041,-0.969057,-0.937839,-0.554999,-0.373607
-0.571713,0.113709,0.72549,-0.91027,-0.897269,-0.951456,-0.892781,-0.435953,-0.387627
-0.567729,0.115834,0.490196,-0.968717,-0.970826,-0.986939,-0.965466,-0.343747,-0.018557
-0.567729,0.115834,0.568627,-0.928328,-0.927995,-0.965077,-0.929946,-0.091378,-0.069278
