0.620779,0.297297,-0.148936,-0.069307,0.387931,-0.116279
0.376623,-0.07027,0.106383,0.485149,0.103448,-0.069767
-0.225974,0.448649,-0.531915,0.089109,0.163793,0.069767
0.319481,-0.156757,-0.06383,-0.267327,0.543103,0.023256
0.537662,-0.437838,-0.191489,-0.089109,0.560345,-0.116279
0.605195,-0.308108,-0.361702,0.306931,0.258621,-0.116279
0.101299,-0.254054,-0.574468,0.722772,0,0.023256
-0.168831,-0.081081,-0.531915,0.564356,0.181034,0.069767
-0.168831,0.383784,-0.319149,0.405941,0.12069,0.023256
-0.262338,-0.221622,-0.319149,0.128713,0.267241,0.069767
0.283117,0.059459,-0.319149,-0.148515,0.413793,-0.116279
-0.033766,0.167568,-0.489362,-0.227723,0.258621,0.069767
0.45974,0.113514,-0.446809,0.108911,0.318966,-0.069767
-0.309091,-0.340541,-0.446809,0.267327,0.12069,0.116279
0.335065,-0.372973,-0.617021,0.267327,0.215517,-0.162791
-0.355844,0.091892,-0.319149,0.089109,0.103448,0.069767
-0.376623,-0.2,-0.404255,-0.267327,0.344828,0.069767
0.371429,0.210811,-0.234043,-0.524752,0.560345,-0.116279
0.309091,-0.167568,-0.021277,0.227723,0.206897,0.023256
-0.21039,0.113514,-0.659574,0.148515,0.189655,0.069767
0.257143,0.005405,-0.234043,-0.148515,0.422414,-0.116279
-0.054545,-0.318919,-0.531915,-0.227723,0.318966,0.023256
0.366234,0.145946,-0.531915,-0.049505,0.387931,-0.209302
-0.179221,-0.102703,-0.06383,-0.009901,0.12069,0.116279
0.277922,-0.016216,-0.489362,-0.148515,0.37931,-0.116279
0.262338,-0.189189,-0.744681,0.188119,0.344828,-0.162791
-0.428571,-0.2,-0.319149,-0.267327,0.198276,0.023256
-0.345455,-0.167568,-0.361702,-0.60396,0.474138,0.116279
0.662338,-0.016216,-0.06383,-0.049505,0.362069,-0.069767
0.542857,-0.524324,-0.191489,0.663366,0.12931,-0.116279
0.2,-0.32973,-0.361702,0.90099,-0.017241,-0.116279
-0.309091,-0.286486,-0.489362,0.80198,-0.146552,0.162791
0.402597,-0.308108,-0.06383,0.247525,0.396552,-0.162791
-0.267532,-0.32973,-0.276596,0.346535,0.103448,0.116279
0.412987,-0.297297,-0.744681,0.247525,0.37069,-0.209302
-0.381818,0.362162,-0.234043,0.168317,0.077586,0.069767
0.444156,-0.232432,-0.234043,-0.287129,0.568966,-0.069767
0.605195,-0.221622,-0.276596,-0.009901,0.413793,-0.069767
0.625974,-0.189189,-0.361702,0.445545,0.267241,-0.162791
0.137662,-0.308108,-0.617021,0.861386,-0.008621,-0.162791
-0.293506,-0.264865,-0.659574,0.782178,-0.206897,0.162791
0.257143,-0.243243,-0.361702,-0.148515,0.318966,-0.116279
-0.116883,0.254054,-0.191489,-0.128713,0.155172,0.023256
0.433766,-0.286486,-0.276596,-0.188119,0.431034,-0.069767
0.423377,-0.264865,-0.446809,0.227723,0.25,-0.162791
-0.293506,-0.437838,-0.446809,0.108911,0.198276,0.069767
-0.111688,-0.221622,-0.617021,-0.227723,0.474138,0.023256
0.412987,-0.091892,-0.659574,-0.128713,0.482759,-0.209302
-0.267532,-0.189189,-0.404255,0.069307,-0.043103,0.162791
0.231169,-0.264865,-0.787234,-0.168317,0.534483,-0.069767
0.444156,0.264865,-0.489362,0.049505,0.431034,-0.116279
-0.153247,0.102703,0.06383,0.346535,0.103448,0.116279
-0.080519,-0.005405,-0.276596,-0.247525,0.293103,0.023256
0.309091,-0.135135,-0.361702,0.287129,0.241379,-0.069767
-0.314286,-0.091892,-0.361702,-0.287129,0.284483,0.069767
0.335065,-0.048649,-0.319149,-0.485149,0.474138,-0.116279
0.106494,-0.351351,-0.617021,-0.188119,0.422414,0.023256
0.283117,0.048649,-0.531915,-0.108911,0.448276,-0.116279
0.257143,-0.167568,-0.361702,0.188119,0.258621,-0.116279
-0.215584,-0.081081,-0.319149,0.089109,0.163793,0.069767
-0.184416,-0.016216,-0.234043,-0.267327,0.353448,0.069767
0.314286,-0.275676,-0.404255,-0.267327,0.327586,-0.069767
0.054545,0.135135,-0.106383,-0.207921,0.318966,0.023256
0.277922,-0.027027,-0.021277,-0.128713,0.422414,-0.069767
0.335065,0.005405,0.06383,0.069307,0.310345,0.023256
0.355844,-0.286486,-0.06383,0.247525,0.301724,-0.069767
0.267532,-0.47027,-0.361702,0.524752,0.232759,-0.069767
0.023377,-0.362162,-0.617021,0.60396,0.094828,-0.069767
-0.496104,-0.037838,-0.659574,-0.346535,0.258621,0.069767
-0.418182,0.048649,-0.574468,-0.683168,0.439655,0.023256
-0.168831,0.027027,-0.489362,-0.940594,0.534483,0.023256
0.563636,-0.016216,-0.446809,-0.762376,0.551724,-0.116279
0.366234,-0.156757,0.148936,-0.405941,0.474138,-0.069767
0.537662,-0.189189,-0.021277,0.227723,0.284483,-0.162791
-0.309091,0.113514,-0.148936,0.366337,0.163793,0.116279
-0.137662,0.016216,0.021277,-0.207921,0.396552,0.023256
0.090909,-0.081081,0.106383,-0.188119,0.232759,0.116279
0.023377,-0.124324,-0.361702,-0.207921,0.301724,0.023256
-0.023377,0.005405,0.191489,-0.326733,0.344828,0.023256
0.054545,-0.027027,-0.234043,-0.207921,0.284483,0.023256
0.179221,-0.091892,-0.191489,0.207921,0.258621,-0.069767
-0.111688,-0.145946,-0.234043,0.128713,0.198276,0.116279
0.366234,-0.167568,-0.361702,0.267327,0.353448,-0.116279
-0.116883,-0.178378,-0.276596,0.465347,0.146552,0.023256
-0.231169,0.081081,-0.446809,-0.227723,0.336207,0.023256
0.366234,0.048649,0.06383,-0.267327,0.413793,-0.069767
-0.111688,0.178378,-0.106383,0.326733,0.215517,0.023256
0.361039,-0.048649,0.06383,0.465347,0.293103,-0.116279
-0.116883,-0.178378,-0.06383,0.623762,0.043103,0.023256
-0.449351,-0.264865,-0.234043,0.207921,0.155172,0.069767
-0.407792,-0.2,-0.191489,-0.207921,0.474138,0.023256
0.475325,0.048649,-0.574468,-0.148515,0.37069,-0.069767
0.444156,0.037838,-0.489362,0.188119,0.232759,-0.069767
-0.142857,-0.232432,-0.361702,0.346535,0.189655,0.069767
0.101299,0.2,0.06383,0.188119,0.25,-0.069767
0.293506,-0.567568,-0.787234,0.188119,0.439655,-0.069767
0.376623,0.178378,-0.87234,0.306931,0.37931,-0.116279
0.236364,0.232432,-0.446809,0.60396,0.172414,-0.069767
-0.122078,-0.2,-0.234043,0.445545,0.25,0.023256
-0.090909,-0.232432,-0.659574,-0.227723,0.301724,0.069767
0.314286,0.167568,-0.446809,-0.148515,0.362069,-0.069767
0.225974,-0.362162,-0.021277,0.207921,0.301724,-0.069767
-0.111688,-0.232432,-0.446809,0.089109,0.258621,0.069767
0.194805,-0.167568,-0.234043,0.188119,0.301724,-0.069767
0.054545,-0.081081,-0.234043,-0.207921,0.362069,0.023256
0.225974,-0.156757,-0.319149,-0.148515,0.396552,-0.116279
-0.148052,-0.145946,-0.234043,-0.227723,0.301724,0.069767
-0.096104,-0.016216,-0.191489,0.148515,0.232759,0.023256
0.366234,-0.048649,-0.404255,-0.049505,0.362069,-0.116279
-0.127273,-0.32973,-0.276596,0.128713,0.215517,0.116279
0.418182,0.016216,-0.489362,0.247525,0.422414,-0.116279
-0.381818,0.113514,-0.106383,0.089109,0.215517,0.069767
-0.184416,-0.383784,-0.276596,-0.267327,0.5,0.069767
0.397403,-0.448649,-0.829787,-0.247525,0.543103,-0.069767
0.620779,-0.07027,-0.787234,0.247525,0.318966,-0.069767
0.288312,0.091892,-0.531915,0.90099,0.12931,-0.069767
0.080519,-0.351351,-0.319149,0.623762,0.267241,-0.116279
-0.111688,0.102703,-0.148936,0.544554,0.163793,0.023256
-0.101299,-0.124324,-0.148936,0.50495,0.189655,0.023256
-0.324675,-0.167568,-0.574468,-0.247525,0.224138,0.069767
-0.163636,-0.005405,-0.531915,-0.623762,0.439655,0.069767
0.47013,0.059459,-0.276596,-0.50495,0.482759,-0.162791
-0.361039,-0.32973,-0.446809,-0.188119,0.12931,0.162791
0.376623,0.07027,-0.489362,-0.50495,0.491379,-0.116279
0.475325,0.091892,-0.276596,-0.089109,0.301724,-0.116279
-0.303896,-0.145946,-0.361702,0.049505,0.068966,0.023256
-0.438961,0.059459,-0.276596,-0.306931,0.232759,0.023256
-0.387013,0.027027,-0.191489,-0.643564,0.37931,0.116279
0.480519,-0.189189,-0.404255,-0.821782,0.663793,-0.162791
0.698701,-0.124324,-0.446809,-0.128713,0.284483,-0.116279
0.480519,0.2,-0.234043,0.247525,0.043103,-0.209302
0.111688,-0.372973,-0.148936,0.188119,0.474138,-0.116279
-0.132468,-0.07027,-0.702128,0.089109,0.198276,0.023256
-0.023377,0.102703,-0.446809,-0.267327,0.37069,0.023256
0.522078,-0.254054,-0.489362,0.306931,0.344828,-0.069767
0.407792,0.005405,-0.446809,0.643564,0.163793,-0.069767
-0.402597,-0.189189,-0.361702,0.267327,0.215517,0.069767
-0.194805,-0.145946,-0.489362,-0.247525,0.482759,0.023256
0.387013,-0.189189,-0.361702,-0.227723,0.5,-0.116279
0.438961,-0.124324,-0.404255,0.306931,0.267241,-0.069767
0.272727,0.124324,-0.234043,0.50495,0.137931,-0.069767
0.132468,-0.47027,-0.319149,0.564356,0.086207,-0.069767
-0.314286,-0.340541,-0.531915,0.405941,0.034483,0.069767
-0.428571,0.156757,-0.361702,-0.049505,0.284483,0.023256
-0.18961,0.005405,-0.276596,-0.584158,0.439655,0.023256
0.283117,-0.124324,-0.361702,-0.643564,0.5,-0.069767
0.361039,-0.102703,-0.404255,0.207921,0.241379,-0.069767
-0.205195,-0.167568,-0.404255,0.247525,0.137931,0.069767
-0.033766,-0.102703,-0.446809,-0.267327,0.387931,0.069767
0.350649,-0.037838,-0.404255,-0.168317,0.456897,-0.116279
0.324675,0.005405,-0.234043,0.227723,0.232759,-0.116279
-0.122078,-0.264865,-0.361702,0.267327,0.137931,0.116279
0.298701,-0.232432,-0.361702,-0.168317,0.439655,-0.162791
-0.2,-0.027027,-0.234043,-0.148515,0.12931,0.069767
0.522078,-0.362162,-0.404255,-0.108911,0.448276,-0.069767
0.558442,-0.243243,-0.489362,0.227723,0.267241,-0.162791
0.179221,0.059459,-0.404255,0.584158,0.043103,0.023256
-0.246753,-0.416216,-0.361702,0.445545,0.12931,0.116279
-0.376623,0.308108,-0.276596,0.069307,0.146552,0.069767
0.47013,-0.275676,-0.191489,-0.485149,0.646552,-0.116279
0.6,-0.2,-0.319149,0.029703,0.284483,-0.069767
0.490909,0.254054,-0.191489,0.405941,0.077586,-0.069767
-0.168831,-0.264865,-0.148936,0.485149,0.163793,0.069767
0.293506,-0.427027,-0.87234,0.306931,0.37931,-0.116279
0.168831,0.221622,-0.702128,0.683168,0.206897,-0.116279
-0.106494,0.416216,-0.234043,0.643564,0.077586,0.023256
0.407792,-0.362162,-0.319149,-0.247525,0.577586,-0.162791
-0.028571,-0.156757,-0.404255,-0.207921,0.293103,0.069767
0.298701,0.135135,-0.319149,-0.148515,0.413793,-0.116279
0.101299,-0.286486,-0.191489,0.168317,0.284483,-0.116279
-0.288312,-0.124324,-0.574468,-0.326733,0.232759,0.069767
-0.205195,0.178378,-0.446809,-0.643564,0.396552,0.023256
0.392208,0.016216,-0.148936,-0.643564,0.482759,0.023256
0.625974,-0.383784,-0.276596,-0.326733,0.465517,-0.162791
-0.215584,0.027027,-0.702128,0.188119,0.034483,0.069767
0.324675,-0.264865,-0.574468,-0.108911,0.310345,-0.069767
0.090909,0.059459,-0.319149,0.188119,0.206897,-0.116279
-0.168831,-0.048649,-0.276596,0.108911,0.043103,0.162791
-0.002597,-0.037838,-0.148936,-0.207921,0.284483,0.069767
0.355844,-0.243243,-0.276596,-0.148515,0.525862,-0.209302
0.283117,-0.059459,-0.234043,0.227723,0.198276,0.023256
-0.293506,0.124324,-0.446809,0.089109,0.146552,0.069767
0.366234,-0.286486,-0.276596,-0.60396,0.5,-0.162791
0.142857,-0.167568,-0.404255,0.207921,0.267241,-0.069767
-0.127273,-0.135135,-0.446809,0.089109,0.206897,0.023256
0.319481,-0.2,-0.489362,-0.148515,0.465517,-0.162791
0.236364,-0.145946,-0.574468,0.207921,0.215517,-0.069767
-0.168831,0.210811,-0.148936,0.168317,0.12069,0.116279
0.371429,0.102703,-0.404255,0.207921,0.318966,-0.116279
-0.137662,-0.145946,-0.319149,0.306931,0.224138,0.023256
-0.075325,0.210811,-0.361702,-0.207921,0.267241,0.069767
0.335065,-0.178378,-0.191489,-0.148515,0.387931,-0.162791
0.215584,0.048649,-0.489362,-0.148515,0.387931,-0.116279
-0.044156,0.07027,-0.531915,-0.247525,0.284483,0.023256
-0.106494,0.016216,-0.276596,-0.643564,0.387931,0.023256
0.485714,-0.32973,-0.361702,-0.069307,0.310345,-0.069767
0.376623,-0.286486,-0.489362,0.227723,0.189655,-0.069767
0.324675,-0.07027,-0.361702,-0.465347,0.310345,-0.069767
0.246753,-0.048649,-0.234043,-0.148515,0.241379,-0.069767
-0.168831,-0.005405,0.021277,-0.247525,0.206897,0.069767
0.412987,-0.167568,-0.106383,-0.108911,0.344828,-0.069767
0.407792,-0.383784,-0.319149,0.306931,0.258621,-0.069767
-0.283117,-0.275676,-0.404255,0.247525,0.224138,0.023256
0.262338,-0.059459,-0.489362,-0.049505,0.344828,-0.069767
0.194805,-0.037838,-0.319149,0.207921,0.241379,-0.069767
-0.127273,-0.189189,-0.148936,0.089109,0.224138,0.069767
0.231169,0.027027,-0.446809,-0.128713,0.353448,-0.069767
-0.033766,-0.232432,-0.319149,-0.267327,0.310345,0.023256
0.314286,-0.124324,-0.659574,-0.108911,0.344828,-0.116279
-0.028571,-0.124324,-0.404255,-0.207921,0.327586,0.023256
0.251948,0.07027,-0.148936,-0.128713,0.353448,-0.069767
-0.132468,-0.210811,-0.234043,-0.306931,0.284483,0.023256
-0.07013,-0.232432,-0.319149,-0.445545,0.37069,0.023256
0.423377,-0.048649,-0.659574,-0.049505,0.327586,-0.069767
-0.283117,-0.145946,-0.06383,0.089109,0.232759,0.069767
0.438961,-0.081081,-0.702128,-0.009901,0.344828,-0.069767
0.350649,-0.124324,-0.659574,0.366337,0.206897,-0.116279
-0.454545,0.048649,-0.234043,0.049505,0.12931,0.023256
0.475325,-0.145946,-0.276596,-0.722772,0.448276,-0.069767
0.537662,-0.124324,-0.276596,-0.405941,0.301724,-0.069767
0.122078,-0.232432,-0.319149,0.188119,0.293103,-0.116279
0.298701,-0.264865,-0.829787,0.188119,0.336207,-0.069767
-0.277922,0.167568,-0.276596,0.148515,0.12931,0.069767
-0.194805,-0.113514,-0.021277,-0.564356,0.396552,0.023256
0.428571,-0.243243,-0.319149,-0.465347,0.422414,-0.069767
-0.075325,-0.210811,-0.489362,-0.207921,0.336207,0.023256
0.293506,-0.016216,-0.319149,-0.108911,0.344828,-0.069767
0.2,-0.178378,-0.106383,0.188119,0.224138,-0.069767
-0.179221,0.145946,0.106383,0.207921,0.198276,0.023256
-0.215584,-0.459459,0.106383,0.049505,0.275862,0.023256
0.075325,-0.545946,-0.489362,-0.207921,0.448276,-0.069767
0.381818,-0.124324,-0.531915,0.207921,0.293103,-0.069767
0.142857,-0.102703,-0.404255,0.584158,0.198276,-0.116279
-0.127273,-0.048649,-0.319149,0.544554,0.068966,0.023256
-0.288312,-0.059459,-0.276596,0.366337,0.155172,0.023256
0.215584,-0.102703,-0.148936,0.207921,0.25,-0.069767
0.283117,0.005405,-0.574468,-0.148515,0.405172,-0.069767
-0.101299,-0.275676,-0.404255,-0.306931,0.284483,0.023256
-0.049351,-0.286486,-0.489362,-0.405941,0.362069,0.023256
0.324675,-0.091892,-0.404255,-0.108911,0.318966,0.023256
0.361039,-0.102703,-0.361702,0.089109,0.310345,-0.069767
0.34026,-0.091892,-0.319149,0.287129,0.258621,0.023256
-0.18961,-0.286486,-0.531915,0.049505,0.275862,0.023256
0.32987,-0.016216,-0.617021,-0.108911,0.422414,-0.116279
0.371429,-0.016216,-0.659574,0.267327,0.284483,-0.116279
-0.345455,-0.037838,-0.276596,0.029703,0.215517,0.023256
-0.335065,-0.135135,-0.276596,-0.227723,0.327586,0.023256
-0.142857,0.87027,-0.148936,-0.207921,0.586207,0.116279
-0.132468,0.286486,-0.446809,-0.207921,0.181034,0.255814
0.381818,0.524324,0.148936,-0.168317,0.396552,-0.395349
-0.314286,-0.372973,0.574468,-0.247525,0.163793,0.44186
0.272727,-0.275676,0.021277,-0.50495,0.594828,0.023256
0.579221,-0.254054,-0.234043,-0.267327,0.534483,-0.069767
0.714286,0.545946,-0.021277,0.049505,0.396552,-0.44186
0.47013,0.286486,0.234043,0.485149,-0.172414,-0.116279
-0.397403,-0.394595,0.148936,0.445545,-0.422414,0.72093
0.428571,0.07027,-0.021277,-0.465347,0.586207,-0.302326
0.116883,0.016216,0.106383,0.168317,0.103448,0.023256
0.283117,0.048649,0.021277,0.148515,0.413793,-0.209302
-0.246753,0.091892,0.06383,0.128713,0.051724,0.302326
0.283117,0.059459,0.06383,-0.207921,0.525862,-0.069767
0.423377,0.243243,0.106383,-0.049505,0.353448,-0.255814
-0.522078,-0.07027,0.106383,-0.227723,-0.060345,0.581395
0.693506,0.264865,-0.361702,-0.524752,0.672414,-0.395349
0.47013,0.221622,-0.148936,0.247525,-0.051724,-0.069767
-0.412987,0.275676,0.234043,0.069307,0.060345,0.023256
0.615584,-0.156757,0.106383,-0.465347,0.741379,-0.255814
0.771429,0.091892,0.191489,-0.029703,0.293103,-0.302326
-0.32987,-0.221622,-0.489362,0.247525,0.025862,0.023256
0.267532,0.405405,0.148936,-0.60396,0.594828,0.023256
0.615584,-0.297297,-0.021277,-0.326733,0.543103,-0.116279
0.724675,-0.232432,-0.191489,0.049505,0.336207,-0.069767
0.6,-0.178378,-0.319149,0.366337,0.103448,-0.069767
0.283117,-0.07027,-0.319149,0.60396,-0.017241,0.023256
-0.116883,0.027027,-0.319149,0.108911,0.241379,0.162791
-0.677922,-0.07027,-0.148936,-0.168317,0.103448,0.348837
-0.314286,0.07027,-0.234043,-0.722772,0.767241,0.069767
0.714286,0.124324,-0.361702,-0.564356,0.75,-0.44186
0.631169,0.372973,-0.021277,0.247525,-0.043103,-0.209302
-0.148052,-0.037838,0.06383,0.346535,0.181034,0.023256
-0.194805,-0.372973,-0.106383,0.148515,0.284483,-0.162791
